"","V1"
"inaug_JamesMadison_1_25",15
"inaug_JamesMadison_1_26",2
"inaug_JamesMadison_1_27",6
"inaug_JamesMadison_1_28",6
"inaug_JamesMadison_1_29",6
"inaug_JamesMadison_1_30",11
"inaug_JamesMadison_1_31",13
"inaug_JamesMadison_1_32",10
"inaug_JamesMadison_1_33",10
"inaug_JamesMadison_1_34",10
"inaug_JamesMadison_1_35",10
"inaug_JamesMadison_1_36",10
"inaug_JamesMonroe_1_2",10
"inaug_JamesMonroe_1_3",10
"inaug_JamesMonroe_1_4",10
"inaug_JamesMonroe_1_5",10
"inaug_JamesMonroe_1_6",10
"inaug_JamesMonroe_1_7",3
"inaug_JamesMonroe_1_8",3
"inaug_JamesMonroe_1_9",3
"inaug_JamesMonroe_1_10",15
"inaug_JamesMonroe_1_11",3
"inaug_JamesMonroe_1_12",3
"inaug_JamesMonroe_1_13",3
"inaug_JamesMonroe_1_14",3
"inaug_JamesMonroe_1_15",3
"inaug_JamesMonroe_1_16",15
"inaug_JamesMonroe_1_17",15
"inaug_JamesMonroe_1_18",15
"inaug_JamesMonroe_1_19",15
"inaug_JamesMonroe_1_20",1
"inaug_JamesMonroe_1_21",4
"inaug_JamesMonroe_1_22",4
"inaug_JamesMonroe_1_23",3
"inaug_JamesMonroe_1_24",3
"inaug_JamesMonroe_1_25",13
"inaug_JamesMonroe_1_26",3
"inaug_JamesMonroe_1_27",15
"inaug_JamesMonroe_1_28",15
"inaug_JamesMonroe_1_29",11
"inaug_JamesMonroe_1_30",14
"inaug_JamesMonroe_1_31",3
"inaug_JamesMonroe_1_32",3
"inaug_JamesMonroe_1_33",9
"inaug_JamesMonroe_1_34",9
"inaug_JamesMonroe_1_35",4
"inaug_JamesMonroe_1_36",15
"inaug_JamesMonroe_1_37",3
"inaug_JamesMonroe_1_38",3
"inaug_JamesMonroe_1_39",3
"inaug_JamesMonroe_1_40",3
"inaug_JamesMonroe_1_41",3
"inaug_JamesMonroe_1_42",3
"inaug_JamesMonroe_1_43",3
"inaug_JamesMonroe_1_44",13
"inaug_JamesMonroe_1_45",13
"inaug_JamesMonroe_1_46",13
"inaug_JamesMonroe_1_47",13
"inaug_JamesMonroe_1_48",9
"inaug_JamesMonroe_1_49",3
"inaug_JamesMonroe_1_50",3
"inaug_JamesMonroe_1_51",8
